Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time
Infinity,24.953,509.0660310986358,24.154,Infinity,24.164,508.64410733599453,23.611,Infinity,24.878,535.062865867526,23.816,541.849688642325,23.806,Infinity,24.504,Infinity,24.198,Infinity,23.705,Infinity,24.809,Infinity,23.825,Infinity,24.373,Infinity,25.242,Infinity,24.283,502.5362781517939,24.129,Infinity,24.174,Infinity,24.663,Infinity,24.192,551.496958038231,23.916,Infinity,24.19,Infinity,23.987,Infinity,24.335,490.19011178876474,24.666,Infinity,24.312,Infinity,23.976,522.0878115744088,24.307,Infinity,24.624,526.6379475581048,23.653,Infinity,24.268,547.860241441414,23.721,514.7953260108873,24.467,517.6637559187781,23.938,484.48152607248574,24.592,494.6997262755669,24.367,516.6248477912931,24.066,Infinity,24.172,530.3609761145397,23.971,568.0925583405668,23.837,Infinity,24.252,519.6290284942631,24.72,Infinity,23.961,Infinity,23.771,524.0461419898504,24.146,Infinity,24.447,515.9756570542295,24.648,522.2494688258954,23.852,Infinity,24.239,513.8533241112576,24.438,Infinity,24.633,Infinity,24.081,Infinity,23.956,Infinity,24.086,Infinity,25.292,Infinity,24.574,Infinity,23.981,546.5682443031985,24.351,Infinity,24.506,Infinity,24.053,Infinity,24.281,526.5831134417542,24.574,518.6385572166708,24.688,529.6221200644957,24.094,526.2045199730967,24.266,480.72819512354533,24.889,502.44947449958806,25.613,500.9981123952494,23.462,Infinity,24.167,Infinity,24.387,537.0721161797969,24.455,Infinity,24.78,Infinity,24.53,518.0756947418629,24.173,Infinity,24.746,507.6805106883803,24.783,Infinity,23.848,Infinity,24.46,Infinity,24.232,518.924713847625,24.109,Infinity,24.315,Infinity,24.547,Infinity,24.452,544.7500929123659,24.062,489.8741715383399,24.303,Infinity,24.398,Infinity,24.206,Infinity,24.075,Infinity,24.677,530.7794166638652,24.247,514.1884045125295,24.232,Infinity,24.563,Infinity,23.887,505.88011271374717,23.698,503.566684099873,24.652,Infinity,24.297,537.1547735387568,24.163,504.4677980809229,23.926,Infinity,24.619,Infinity,23.75,517.320093940913,23.465
Infinity,24.273,Infinity,24.455,Infinity,24.372,508.3222089885381,24.304,Infinity,24.275,536.5278050837038,24.156,Infinity,24.343,Infinity,25.371,Infinity,25.213,Infinity,24.121,Infinity,24.331,Infinity,24.653,Infinity,24.858,514.8854429927821,24.204,537.2209841837508,24.35,501.42317435394204,24.212,Infinity,23.953,Infinity,24.342,Infinity,24.942,550.245959937451,24.581,Infinity,24.739,Infinity,24.181,Infinity,24.72,488.9549695807446,24.403,Infinity,24.55,Infinity,24.517,522.5277934442516,23.602,Infinity,24.688,526.9165730082287,24.854,527.0376202641816,24.051,550.2225513801653,23.553,515.0757144351298,24.142,518.9813054294257,25.202,485.53722991072783,24.156,496.5648402502797,24.562,515.5862927548595,24.316,Infinity,23.797,530.1294694348637,23.986,567.7862411764955,23.95,Infinity,24.608,518.6103035154493,23.918,Infinity,23.94,520.6885427849297,24.29,Infinity,24.545,Infinity,24.07,513.7019821224397,23.764,520.0985918846408,23.827,Infinity,23.916,Infinity,24.0,548.2818274047813,24.426,Infinity,24.697,501.72445634564,24.19,Infinity,23.666,Infinity,24.425,Infinity,24.934,Infinity,23.846,546.4670316075144,23.884,561.8281003503192,24.233,505.16043562619575,24.264,Infinity,23.926,528.1131484659832,23.807,516.7978294359059,24.135,Infinity,24.66,524.7463402580252,24.256,482.93621506369857,23.973,Infinity,24.392,502.17044716288456,24.4,Infinity,24.279,Infinity,24.62,540.1426705440746,25.066,Infinity,24.44,Infinity,24.211,Infinity,23.891,Infinity,24.469,Infinity,24.428,Infinity,23.914,Infinity,24.532,525.8267925599079,24.176,516.3162834674556,24.636,Infinity,24.182,Infinity,25.006,Infinity,25.46,541.3097562366024,24.209,Infinity,24.607,540.2130132158701,24.257,Infinity,24.178,Infinity,24.107,Infinity,24.777,532.8335784690482,24.294,513.3250272476722,23.855,513.2336989269664,24.624,Infinity,24.279,505.7025917867443,23.47,503.93729034138937,23.989,Infinity,24.453,Infinity,24.072,505.683527405418,23.736,Infinity,24.275,Infinity,24.38,Infinity,23.884
Infinity,23.722,510.53896607698823,24.624,537.9231321029483,24.565,510.21148771891575,23.916,514.3257610540697,24.334,536.7740360393651,24.666,541.9044381645815,24.162,Infinity,24.387,Infinity,24.83,Infinity,24.645,Infinity,24.875,Infinity,23.897,547.122424120502,24.886,Infinity,24.417,Infinity,23.632,Infinity,24.092,Infinity,23.758,Infinity,24.991,Infinity,24.319,Infinity,24.766,Infinity,24.141,506.17240518945795,24.494,512.7220511082003,23.93,490.3817251338154,23.736,Infinity,24.521,496.66284629114955,23.831,523.1846270056569,23.758,Infinity,24.629,523.5368320124383,24.026,523.7976304146227,23.565,549.2011700473071,24.154,514.2552494712094,23.906,519.1911344741997,23.939,485.0178315035291,23.978,496.8240054763436,24.242,511.76981966472283,23.866,Infinity,24.482,528.8657047923972,23.76,567.6934928969457,23.736,Infinity,24.536,Infinity,23.603,523.6989758306178,25.218,Infinity,24.377,526.3028992458018,24.378,Infinity,24.059,514.502664777074,24.122,518.186685584098,24.19,Infinity,23.608,Infinity,24.205,Infinity,24.351,Infinity,24.144,Infinity,24.405,Infinity,23.817,Infinity,24.324,Infinity,24.301,Infinity,24.56,545.978733392291,24.23,560.2054933676396,24.509,503.43014349483263,24.177,Infinity,24.636,527.333391303455,23.634,519.1718691648749,23.857,Infinity,23.926,525.5924519976423,23.964,479.9025276029526,23.958,Infinity,24.79,502.9868418584552,24.257,Infinity,23.99,Infinity,24.248,536.8250433469524,24.122,Infinity,23.602,Infinity,24.947,516.9891090646001,24.04,548.0245727230407,24.431,509.03702659862614,24.144,Infinity,24.214,Infinity,24.755,Infinity,24.23,518.3698313170061,24.334,Infinity,24.647,Infinity,24.613,Infinity,24.646,543.563775284945,23.66,Infinity,24.123,Infinity,24.552,Infinity,24.695,Infinity,24.207,Infinity,24.747,534.9963759952876,23.756,511.2858151285084,24.269,Infinity,25.328,Infinity,23.641,505.35595677793617,23.433,500.82338065738656,24.094,Infinity,24.694,536.1030482232031,23.752,503.5055466488418,24.099,Infinity,24.387,Infinity,23.601,517.0768830174073,24.08
Infinity,24.796,505.5175358539342,24.674,Infinity,25.164,508.34990586275853,23.824,Infinity,24.775,Infinity,24.233,543.3678663695814,24.336,Infinity,24.888,Infinity,24.09,Infinity,23.935,Infinity,24.18,Infinity,24.099,545.9327122479536,25.02,Infinity,23.731,Infinity,24.053,501.53099650350043,24.427,Infinity,24.114,Infinity,24.729,Infinity,24.445,548.9221883267207,23.89,Infinity,24.434,Infinity,24.216,Infinity,24.925,491.1399711233234,24.988,532.9052880842386,24.676,Infinity,24.445,523.4346503422285,23.972,Infinity,24.152,523.9338099411077,24.825,527.1073500946734,24.421,549.965720192613,23.975,514.5814558891856,24.021,Infinity,24.746,486.5392317445367,24.096,496.22100555197585,23.313,515.1495089874754,24.241,Infinity,24.717,531.4640199212839,23.734,566.1394397695119,24.243,Infinity,24.793,Infinity,24.698,Infinity,24.334,Infinity,24.364,524.7318720630738,24.193,Infinity,24.293,514.9711065920217,24.409,519.270487170252,23.976,Infinity,24.017,Infinity,24.013,548.0386887069708,23.793,Infinity,24.001,Infinity,24.657,Infinity,24.644,541.075825247632,23.878,Infinity,24.552,Infinity,25.185,546.6679305545865,24.081,561.2044448558615,24.401,503.71368650751646,25.052,Infinity,24.355,527.6202552740166,24.252,521.2722915194064,23.627,530.3821252105051,24.741,522.9656173554268,24.125,478.7926838861526,23.694,Infinity,24.405,501.02245310028184,24.766,Infinity,23.572,Infinity,24.175,Infinity,24.861,536.0147757147134,24.31,Infinity,24.13,517.0643349844548,24.127,Infinity,24.945,507.82107009291076,24.246,528.3258906229818,24.034,Infinity,24.544,526.6179045352496,23.909,516.7801502085189,24.048,Infinity,24.572,Infinity,24.719,Infinity,24.191,542.5657682590006,24.222,Infinity,23.894,Infinity,25.555,Infinity,23.863,Infinity,24.203,Infinity,24.32,531.2594579847519,23.72,514.1242168959808,24.41,516.4821409730437,23.72,Infinity,23.975,506.45767967664165,23.618,500.4845689721948,24.875,Infinity,24.179,535.0094124751749,24.71,504.36692128130557,23.784,Infinity,24.112,Infinity,24.171,515.1064891972358,24.275
Infinity,24.915,504.81073058900427,24.411,Infinity,24.125,510.9840073956888,24.735,Infinity,24.759,Infinity,24.456,Infinity,25.243,Infinity,25.093,Infinity,24.573,535.7608526049855,24.358,Infinity,24.109,Infinity,24.658,Infinity,24.538,Infinity,24.358,Infinity,24.047,Infinity,24.279,Infinity,23.996,Infinity,25.247,Infinity,24.115,Infinity,24.276,Infinity,24.064,507.5585755911202,23.491,Infinity,24.479,490.42859245681706,23.994,Infinity,23.798,Infinity,24.651,521.439045949393,24.523,Infinity,25.406,522.9852556487886,23.801,527.5759840508431,24.119,548.978948321666,23.625,516.2262005275256,24.454,519.7493834814765,24.445,486.6116258840879,23.967,498.4201660282081,24.941,514.3597638395346,23.468,Infinity,24.165,530.4516375345946,24.575,567.4504801900048,23.898,Infinity,24.819,Infinity,23.909,519.904966098362,24.373,Infinity,24.401,528.3753432145195,23.864,Infinity,24.093,513.5094033363121,23.514,Infinity,24.561,Infinity,24.567,Infinity,23.821,547.9694538399428,24.102,Infinity,24.479,502.5513387518049,24.081,Infinity,23.804,540.206667215597,24.333,Infinity,24.662,Infinity,24.367,547.5579572364228,24.088,560.7442070917906,24.383,Infinity,23.908,Infinity,24.752,526.7519839879108,23.89,518.4807838795477,24.378,529.5374804744822,24.902,Infinity,24.721,480.7788666750329,23.879,Infinity,24.412,502.2320337029778,23.883,Infinity,23.839,Infinity,24.395,Infinity,24.227,537.3140743343597,24.289,Infinity,23.932,516.6397806200627,23.955,547.6303926400882,24.232,506.4194864233459,23.712,Infinity,24.764,Infinity,25.12,525.0988963065329,25.257,Infinity,24.878,Infinity,24.493,Infinity,24.153,Infinity,24.03,Infinity,24.168,490.8254859708889,24.185,538.5492450322114,23.755,510.27230242046244,24.406,516.2778495933571,24.628,Infinity,24.567,533.4930405600891,23.931,512.05742662563,23.977,513.4093746582863,24.082,552.1562014440627,24.464,506.5189995197195,23.845,500.95343437471325,23.722,Infinity,24.775,Infinity,24.714,504.64430173159144,24.636,Infinity,24.489,Infinity,24.575,516.8144853912477,24.62
Infinity,24.423,508.7166240856129,24.143,Infinity,24.937,508.11956582353247,23.456,512.6287153048609,24.475,536.307181940133,24.451,Infinity,24.695,Infinity,24.453,Infinity,24.775,Infinity,24.066,Infinity,25.211,Infinity,24.441,Infinity,24.503,Infinity,24.886,539.6653916283949,25.202,500.18173364698725,24.119,Infinity,23.454,Infinity,23.922,Infinity,24.327,548.2605980286921,24.377,Infinity,23.952,503.87725345960587,23.914,511.9919049736052,25.024,488.07805664593224,24.508,532.9557263147864,24.452,Infinity,24.297,523.070856681232,24.276,Infinity,25.635,523.9284491531749,23.97,524.4988370854288,24.314,549.3918111203898,23.757,517.3230802626384,24.571,520.1410801213356,24.575,487.1391887452369,24.897,495.23099060449033,24.033,515.0280187188652,24.088,Infinity,23.977,531.21825097839,24.037,566.8079744676038,24.487,Infinity,24.765,Infinity,24.606,Infinity,23.948,Infinity,24.457,523.8973531353261,24.098,Infinity,24.235,513.3656342536021,23.648,519.9924116306404,24.78,Infinity,24.031,Infinity,24.767,549.8754969328767,23.529,Infinity,24.065,503.038154768848,24.159,Infinity,24.473,538.694166317277,24.262,Infinity,24.191,Infinity,24.188,547.3105315708534,24.138,559.5458352408137,24.076,502.8365373867182,24.189,Infinity,24.415,525.6941896859956,24.191,520.0416847681079,23.644,Infinity,24.384,526.953738347139,23.803,480.1838744896611,24.69,500.75443788457807,24.454,500.31330954213064,24.767,Infinity,24.241,Infinity,24.372,Infinity,24.324,Infinity,24.055,Infinity,24.911,Infinity,23.79,Infinity,24.311,509.21012050295786,25.258,Infinity,23.972,Infinity,24.86,Infinity,24.47,517.7592432886688,24.067,Infinity,24.663,533.8131440096915,24.441,Infinity,25.03,Infinity,24.081,Infinity,24.66,Infinity,23.864,510.3938106964144,24.213,Infinity,24.278,Infinity,24.083,534.4629464965283,24.387,513.9106620826966,23.887,515.6778994876462,24.233,Infinity,24.61,506.6481927757833,24.205,499.4478462155231,24.199,Infinity,23.738,537.4871923839271,24.276,504.7943192060204,23.892,Infinity,24.357,Infinity,24.172,Infinity,25.242
