Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time
Infinity,24.554,Infinity,24.179,Infinity,24.285,513.9765362735865,25.105,Infinity,23.867,Infinity,23.791,Infinity,24.344,Infinity,24.443,Infinity,24.251,Infinity,24.471,Infinity,24.46,Infinity,24.265,Infinity,24.107,Infinity,24.911,Infinity,23.731,Infinity,24.618,Infinity,23.818,Infinity,24.314,Infinity,23.959,550.2600708882493,24.516,Infinity,25.699,Infinity,23.868,Infinity,25.022,492.3332052338915,23.898,Infinity,23.921,Infinity,24.452,523.6711992707667,23.995,Infinity,24.235,Infinity,24.329,529.8306631314695,24.281,552.3262816569711,24.093,Infinity,24.083,522.8100493715372,23.89,489.39132086948456,24.0,496.9432253838479,25.083,518.727934733995,23.977,Infinity,23.733,533.7805182795939,24.025,572.9373967601815,25.39,Infinity,24.843,Infinity,24.321,Infinity,24.379,521.7902091625596,24.06,525.9089522152253,24.355,Infinity,23.969,517.1275781950842,24.693,Infinity,24.36,Infinity,23.963,Infinity,23.708,Infinity,24.517,Infinity,24.366,503.22438529791606,23.775,Infinity,24.139,Infinity,24.25,Infinity,24.705,Infinity,23.957,Infinity,24.634,565.7409056164064,25.115,Infinity,24.144,Infinity,24.763,525.6794633006077,23.84,520.1109052217681,24.012,Infinity,24.256,529.2058931076904,24.31,484.97291115083635,24.157,Infinity,24.649,Infinity,23.923,Infinity,23.942,Infinity,24.069,Infinity,24.764,Infinity,24.573,Infinity,23.782,Infinity,24.032,Infinity,24.066,Infinity,24.633,Infinity,23.941,Infinity,24.41,525.2966224606623,23.826,Infinity,23.965,Infinity,24.076,Infinity,23.953,Infinity,23.944,546.3646603349792,24.086,Infinity,24.306,Infinity,24.055,Infinity,24.283,Infinity,24.848,Infinity,25.212,536.6863381065363,24.002,Infinity,24.57,517.8404166552018,24.856,Infinity,23.455,509.39510741128396,23.856,506.4953865524032,24.054,Infinity,25.216,Infinity,24.586,Infinity,24.612,Infinity,24.272,Infinity,24.342,Infinity,23.755
Infinity,23.994,Infinity,24.773,Infinity,24.202,513.6087344605972,23.631,Infinity,24.946,538.1441765703847,23.993,545.4659853099472,24.049,Infinity,24.265,Infinity,24.094,Infinity,24.41,Infinity,24.439,Infinity,23.83,Infinity,24.437,Infinity,23.848,540.6117480708162,24.268,502.8874632393524,23.951,Infinity,23.914,Infinity,24.055,Infinity,24.57,550.3574779174849,24.077,Infinity,24.407,Infinity,24.252,511.90966115318565,24.034,495.2553354597023,23.987,Infinity,24.0,Infinity,24.337,524.3684794628269,23.746,Infinity,24.699,528.2361740887429,23.944,528.4555421554554,23.351,552.1677651984847,24.157,517.707680890099,24.227,Infinity,24.376,Infinity,24.441,500.5692220261405,24.015,518.1598635816155,24.255,Infinity,24.623,532.6460732376948,24.311,574.1878952812775,23.564,Infinity,24.806,Infinity,24.669,Infinity,24.027,Infinity,25.394,Infinity,24.856,Infinity,24.061,515.0862085240249,24.377,523.190297001519,23.866,Infinity,23.607,Infinity,23.821,551.5031005597568,24.543,Infinity,23.993,507.2533542118751,24.042,Infinity,24.098,Infinity,24.339,Infinity,24.147,Infinity,24.348,551.2331688015857,24.371,562.7968487788104,24.215,506.19910918240015,24.081,Infinity,24.682,530.732565638077,24.162,526.93196891399,24.029,Infinity,24.676,531.5184873490188,24.055,482.906010355005,23.767,Infinity,24.898,Infinity,25.031,Infinity,23.682,Infinity,24.263,Infinity,23.585,Infinity,24.276,Infinity,25.039,520.0514766009394,23.794,Infinity,23.94,509.6254109355483,24.103,Infinity,24.293,Infinity,24.45,Infinity,24.924,Infinity,24.361,Infinity,24.613,Infinity,24.056,Infinity,24.402,Infinity,24.302,Infinity,24.673,540.7290537314998,24.443,Infinity,24.627,Infinity,23.913,Infinity,24.15,533.0045777670359,24.237,Infinity,24.969,Infinity,24.36,Infinity,24.138,509.05615829808437,24.058,Infinity,24.576,Infinity,23.968,Infinity,24.946,510.2304864893617,25.074,Infinity,23.957,Infinity,23.611,519.5016128020162,24.217
Infinity,24.285,507.9879741738827,23.766,Infinity,24.325,510.28806632672854,23.898,Infinity,24.554,540.3778217410601,24.638,Infinity,24.95,Infinity,24.302,Infinity,24.276,Infinity,24.106,Infinity,24.136,Infinity,24.063,548.4883089168534,25.375,Infinity,23.522,541.0451095736147,24.601,Infinity,24.007,Infinity,23.995,Infinity,23.985,Infinity,24.392,550.155263002647,24.155,Infinity,23.905,Infinity,24.329,513.4286805257276,23.82,494.01511589966805,23.944,Infinity,24.314,Infinity,24.352,528.1007892562783,23.918,Infinity,24.702,525.8142572761305,23.802,Infinity,24.221,552.1666746786523,24.435,517.5083951667461,23.621,Infinity,23.572,490.46675351953996,24.448,495.6891229352073,23.86,517.3863397427991,23.832,Infinity,25.271,533.9680698911455,24.674,569.0727783619511,23.937,Infinity,23.916,Infinity,23.887,Infinity,24.054,Infinity,24.314,528.1182496134036,26.013,Infinity,24.4,514.5050647406896,24.988,Infinity,24.446,Infinity,24.535,Infinity,24.364,551.459016733228,23.885,Infinity,24.458,505.18102010662375,23.962,Infinity,24.449,542.1147493603618,23.844,Infinity,24.137,Infinity,23.818,551.2074562665842,23.989,566.9256899009468,24.42,506.2448526418369,23.586,Infinity,24.131,528.3123732940135,24.88,525.9026308834295,24.233,Infinity,24.71,529.6787889600274,23.788,482.65959414927426,23.747,501.28290925176555,24.541,503.26477331330574,24.312,Infinity,24.265,Infinity,24.601,Infinity,24.752,Infinity,24.894,Infinity,24.549,518.1218300867746,24.0,Infinity,23.948,509.2551513969537,23.625,530.674889906445,24.394,Infinity,24.134,Infinity,24.533,518.7857510727673,24.283,Infinity,23.773,Infinity,24.203,Infinity,24.257,Infinity,24.595,Infinity,24.691,Infinity,24.414,Infinity,24.076,Infinity,24.465,Infinity,24.503,536.6281178453652,24.046,515.1040851808699,24.418,518.1702029411778,23.829,Infinity,24.274,508.49777668011427,23.733,503.3800814345151,23.856,Infinity,24.902,536.856591269962,24.712,507.2411863020933,23.527,Infinity,24.27,Infinity,23.845,517.9676421398542,24.21
Infinity,24.863,507.4633274510811,24.639,538.0101907068938,23.906,512.9653197209082,24.861,Infinity,23.588,Infinity,24.056,546.2120838629448,24.995,Infinity,24.421,Infinity,25.014,Infinity,23.867,Infinity,23.667,Infinity,24.135,Infinity,24.649,Infinity,24.154,540.7581318985456,24.409,502.8644110341979,23.967,Infinity,24.143,Infinity,24.133,Infinity,24.724,553.0016950013902,23.983,Infinity,23.857,508.1316795837078,23.798,Infinity,25.132,493.2961376544339,24.358,Infinity,23.999,Infinity,24.299,522.3723218541811,24.398,Infinity,24.146,528.6312673606533,23.983,Infinity,24.174,550.3528383224348,24.21,518.2409189297932,25.294,522.2619743498053,24.341,490.75221026073746,24.303,498.9774889822067,23.602,517.3206550608223,23.99,Infinity,24.54,530.3966869924011,23.573,572.2041519579533,23.994,Infinity,25.094,Infinity,24.142,Infinity,24.385,Infinity,24.27,527.5831196323611,24.163,Infinity,24.309,516.5729271076349,24.17,Infinity,24.675,Infinity,24.531,Infinity,24.444,Infinity,24.819,Infinity,24.797,505.4411888744012,24.038,Infinity,23.969,Infinity,24.707,503.6133094372312,24.184,Infinity,23.812,550.8117922324652,24.957,565.0129817166991,25.129,502.9175471441305,24.33,Infinity,25.172,Infinity,24.688,525.0448744733974,24.422,Infinity,24.916,529.092703625853,23.886,485.15958225476834,24.55,504.7290982052127,25.602,503.04175905588767,24.852,Infinity,23.734,Infinity,24.379,Infinity,25.174,Infinity,24.204,Infinity,23.953,Infinity,24.345,Infinity,24.611,509.1348043459422,23.985,Infinity,24.248,Infinity,24.941,530.2166390191978,23.568,520.1049066601679,23.561,Infinity,24.414,Infinity,23.86,Infinity,24.071,546.0126742809258,24.413,495.6223987761158,24.708,542.6749904627907,24.612,Infinity,24.895,Infinity,23.82,Infinity,24.547,537.9747133544372,24.337,515.6784509677528,23.95,520.5603003064424,23.847,Infinity,24.376,507.3265666724226,24.003,505.8058085151021,23.895,Infinity,24.395,Infinity,24.271,511.01048332468264,23.808,Infinity,24.256,Infinity,24.712,519.2048034482785,24.782
Infinity,24.421,Infinity,24.387,Infinity,24.244,Infinity,24.112,Infinity,23.911,539.611555038646,23.737,544.3499318304133,24.822,Infinity,24.847,Infinity,24.428,Infinity,24.316,Infinity,23.667,560.5148657378613,24.593,Infinity,23.977,Infinity,23.709,Infinity,24.278,504.8182418253118,23.92,Infinity,24.024,Infinity,24.604,Infinity,24.809,551.5100663339782,24.347,Infinity,23.947,508.4708952212104,24.075,Infinity,25.111,493.1246328854861,24.276,Infinity,23.798,Infinity,24.327,525.2590214646855,24.25,Infinity,24.638,525.2678738122262,23.893,528.0258668405102,24.132,553.6215002627904,24.128,517.5034684245306,24.665,521.1301922183958,24.291,487.79272044964983,23.957,499.0578170123691,24.459,522.1127668924438,24.118,Infinity,24.226,532.1059963496934,23.5,569.638796632672,24.209,Infinity,24.358,Infinity,24.168,Infinity,23.941,Infinity,24.534,530.3096369701693,24.229,Infinity,23.79,Infinity,24.574,525.7470077017704,23.995,Infinity,24.06,Infinity,24.551,Infinity,25.091,Infinity,24.737,507.7061952266675,23.427,Infinity,23.925,542.6035379745971,25.201,Infinity,24.402,Infinity,24.548,551.4593156705873,23.97,562.1078748410672,25.374,Infinity,24.653,Infinity,24.023,529.660019254377,24.535,527.1685106209327,24.713,Infinity,24.512,526.9422207042145,24.014,483.3148567879312,24.21,Infinity,24.635,Infinity,24.394,Infinity,24.13,Infinity,24.179,Infinity,24.813,Infinity,24.473,Infinity,24.654,520.7052314058761,24.262,Infinity,24.547,Infinity,24.552,530.2238607668329,23.691,Infinity,24.476,Infinity,24.804,Infinity,24.998,Infinity,24.376,Infinity,24.412,Infinity,24.339,Infinity,24.135,493.59749014635514,24.732,Infinity,24.58,512.9300994092652,24.164,518.6082075322246,24.528,Infinity,24.516,533.6555539922131,24.267,515.5513959273493,24.549,519.1457783564565,24.48,552.5310668000325,24.608,508.23178494844046,23.337,503.47507502357143,24.335,Infinity,23.783,Infinity,24.422,509.93908202856363,24.136,Infinity,25.129,Infinity,23.899,518.9058609758438,24.54
Infinity,24.199,511.135126776515,23.596,Infinity,24.569,511.4552336233877,24.153,Infinity,24.784,Infinity,23.985,Infinity,24.239,Infinity,24.042,520.1240414217873,25.05,Infinity,24.143,Infinity,24.263,Infinity,24.393,Infinity,24.813,Infinity,24.791,Infinity,23.978,Infinity,24.429,Infinity,23.663,Infinity,24.26,Infinity,24.169,555.3914321350252,24.037,Infinity,24.984,510.2801511023403,24.197,Infinity,25.492,493.8481526508639,23.903,Infinity,24.307,Infinity,24.439,522.9105969135684,23.796,Infinity,24.249,530.7513389689366,24.203,529.2817640266292,24.09,552.3583391321141,24.347,519.9690838185577,24.222,521.5692896049597,24.251,489.96620456618615,24.129,498.99617710763897,24.25,517.2729446819754,24.532,Infinity,24.068,532.4494054993194,23.603,570.6211954838449,24.651,Infinity,24.343,521.0665462261469,23.824,Infinity,24.206,Infinity,24.494,528.804373038525,24.356,Infinity,24.421,515.5556486072546,23.641,Infinity,23.552,Infinity,25.193,Infinity,24.348,551.538723867982,24.0,Infinity,24.039,Infinity,24.108,Infinity,24.852,542.9775475866269,24.27,Infinity,25.303,Infinity,23.982,552.1791760792507,23.924,562.0958417462855,24.797,Infinity,25.171,Infinity,24.046,530.2993369023882,24.315,524.1056416876604,24.55,Infinity,24.88,529.5004124086017,25.006,484.9304393026134,24.32,Infinity,24.497,504.16796360393573,24.331,Infinity,23.662,Infinity,24.458,Infinity,24.454,Infinity,24.254,Infinity,24.025,Infinity,23.909,Infinity,24.254,510.6714052131616,25.09,Infinity,24.25,Infinity,24.354,Infinity,24.536,519.4072259280751,24.991,Infinity,24.107,Infinity,24.654,Infinity,24.264,546.6756669737999,24.916,496.09188709343977,23.951,540.9002420302488,24.329,Infinity,24.314,Infinity,24.5,526.5285523717456,24.213,537.0783550465522,23.602,515.5078319563762,24.43,Infinity,25.395,Infinity,24.699,507.3858570005085,24.398,507.21132115753414,23.632,Infinity,24.141,537.9582471666148,24.816,508.0048359288456,24.549,Infinity,24.413,Infinity,23.99,519.6818442951063,23.675
