Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time
Infinity,24.41,Infinity,24.541,Infinity,24.555,Infinity,24.899,Infinity,24.223,Infinity,24.678,Infinity,24.778,Infinity,25.588,Infinity,25.046,Infinity,25.096,Infinity,24.505,Infinity,24.24,558.899633065706,24.712,Infinity,24.273,Infinity,24.346,508.46897384969765,24.911,Infinity,25.016,Infinity,25.234,Infinity,25.224,Infinity,24.212,Infinity,24.305,Infinity,25.209,Infinity,24.982,Infinity,25.344,Infinity,25.014,Infinity,24.132,530.8990580354491,24.454,Infinity,24.968,Infinity,24.369,Infinity,24.576,Infinity,24.557,Infinity,24.985,Infinity,24.51,Infinity,24.806,Infinity,24.675,524.1260128183006,24.047,Infinity,24.221,542.2238694849424,23.912,579.1898745724981,24.958,Infinity,24.843,Infinity,24.169,Infinity,24.882,Infinity,24.726,Infinity,24.795,Infinity,24.264,524.5426759842861,24.91,Infinity,25.553,Infinity,25.442,Infinity,25.6,Infinity,25.503,Infinity,24.756,Infinity,24.392,Infinity,24.748,Infinity,24.377,Infinity,24.485,Infinity,24.673,Infinity,24.333,Infinity,24.488,Infinity,24.658,Infinity,24.431,Infinity,24.737,Infinity,25.53,Infinity,24.057,Infinity,24.542,Infinity,24.312,Infinity,24.586,Infinity,23.966,Infinity,24.01,Infinity,24.936,Infinity,24.467,Infinity,24.589,Infinity,24.512,Infinity,24.927,Infinity,24.479,Infinity,25.145,Infinity,24.306,Infinity,24.301,Infinity,24.474,525.9366628507328,24.266,Infinity,24.769,Infinity,24.828,Infinity,24.683,Infinity,24.067,Infinity,24.513,Infinity,24.353,Infinity,24.322,Infinity,24.163,Infinity,24.125,Infinity,24.642,Infinity,24.462,Infinity,24.586,Infinity,24.043,514.7740964434532,24.462,515.0124103951383,24.001,Infinity,24.646,Infinity,25.148,Infinity,24.345,Infinity,24.611,Infinity,24.305,Infinity,23.966
Infinity,25.136,Infinity,25.042,Infinity,24.151,Infinity,24.866,Infinity,24.531,Infinity,24.289,Infinity,25.3,Infinity,24.397,Infinity,24.561,Infinity,24.308,Infinity,24.379,Infinity,24.552,Infinity,24.479,Infinity,24.756,Infinity,24.046,Infinity,24.492,Infinity,24.309,Infinity,24.288,Infinity,24.411,Infinity,24.428,Infinity,23.768,Infinity,25.447,Infinity,24.645,500.3687570069285,24.728,Infinity,24.436,Infinity,24.588,Infinity,24.459,Infinity,24.487,Infinity,24.614,Infinity,24.714,Infinity,24.245,Infinity,24.224,Infinity,24.435,Infinity,24.692,504.35709412878987,24.843,525.8906417447321,24.093,Infinity,24.437,541.9933091531666,24.599,576.832258077147,24.168,Infinity,24.894,Infinity,24.182,Infinity,24.3,Infinity,24.324,Infinity,24.103,Infinity,24.393,Infinity,23.766,Infinity,24.995,Infinity,24.008,Infinity,24.186,Infinity,24.259,Infinity,24.193,Infinity,24.28,Infinity,24.406,Infinity,25.068,Infinity,24.783,Infinity,24.52,Infinity,24.156,573.0568796107068,24.395,Infinity,25.334,Infinity,23.885,Infinity,24.248,Infinity,24.79,Infinity,24.438,Infinity,24.613,Infinity,24.525,Infinity,24.632,Infinity,24.386,Infinity,24.788,Infinity,24.884,Infinity,24.214,Infinity,24.439,Infinity,24.452,Infinity,24.143,Infinity,24.094,515.3725314342553,23.955,Infinity,24.066,Infinity,24.488,Infinity,24.381,Infinity,24.232,Infinity,24.209,Infinity,24.607,Infinity,24.377,Infinity,24.634,Infinity,24.114,Infinity,24.511,Infinity,24.508,Infinity,25.231,Infinity,24.68,543.9734619975542,24.193,Infinity,24.592,Infinity,24.249,Infinity,24.218,514.7916182978074,24.629,Infinity,24.869,Infinity,25.649,Infinity,24.689,Infinity,25.11,Infinity,24.364,Infinity,24.481,528.1799769444905,24.543
Infinity,24.377,Infinity,24.738,545.8997047562076,24.548,521.5648534874135,24.522,Infinity,24.395,Infinity,24.975,553.577128247769,24.482,Infinity,24.07,Infinity,25.375,Infinity,25.348,Infinity,25.091,Infinity,25.277,Infinity,24.907,Infinity,24.69,Infinity,24.407,Infinity,24.794,Infinity,23.876,Infinity,25.408,Infinity,25.367,Infinity,24.128,Infinity,24.559,Infinity,24.053,Infinity,24.398,500.70063141770305,25.233,Infinity,24.258,Infinity,25.409,Infinity,24.774,Infinity,24.932,532.805152036981,25.112,Infinity,24.144,Infinity,24.528,524.902336343608,25.396,Infinity,24.565,497.5137221900552,24.461,505.657753457793,25.339,524.6132673912678,24.459,Infinity,23.963,539.8316306361666,24.422,576.6217594765413,24.022,Infinity,24.76,Infinity,24.559,Infinity,25.151,Infinity,25.242,Infinity,24.683,Infinity,24.2,525.3823678944693,24.253,529.996758287803,24.497,Infinity,24.518,Infinity,24.405,Infinity,25.575,Infinity,25.077,Infinity,24.101,Infinity,24.572,549.8626359239942,24.56,Infinity,24.353,Infinity,24.281,Infinity,24.793,Infinity,25.951,516.4660142446074,24.043,Infinity,24.151,536.7817268054392,24.831,Infinity,25.482,Infinity,24.908,Infinity,24.682,Infinity,24.063,508.06327257493837,24.858,Infinity,24.264,Infinity,24.158,Infinity,24.586,Infinity,24.681,Infinity,25.198,Infinity,24.239,Infinity,25.155,Infinity,24.183,514.8040753251528,25.208,Infinity,24.692,Infinity,24.778,Infinity,25.152,Infinity,24.961,Infinity,25.064,Infinity,26.267,Infinity,25.435,Infinity,24.721,Infinity,25.663,548.4585205451211,25.065,Infinity,24.507,Infinity,24.881,Infinity,25.21,543.9588750206644,26.043,Infinity,24.508,Infinity,25.062,Infinity,24.74,515.5978279677905,24.85,515.2235825351413,25.166,Infinity,25.0,Infinity,25.442,Infinity,24.614,Infinity,25.084,Infinity,24.727,Infinity,24.4
Infinity,24.429,515.4003308186216,25.663,545.806027868462,25.516,521.9373130252688,25.67,Infinity,25.028,Infinity,24.405,556.1978658560402,25.612,Infinity,26.85,Infinity,26.604,Infinity,27.05,Infinity,27.851,Infinity,25.857,Infinity,25.739,Infinity,27.174,Infinity,26.293,Infinity,26.285,Infinity,26.345,Infinity,26.531,Infinity,26.756,Infinity,25.024,Infinity,25.499,Infinity,24.324,Infinity,26.199,501.1370405251739,26.769,Infinity,26.728,Infinity,27.285,530.5562685055478,26.896,Infinity,30.286,Infinity,27.319,Infinity,26.277,Infinity,25.516,Infinity,25.568,Infinity,24.74,Infinity,25.054,502.2128355385188,24.789,526.3835117071225,25.573,Infinity,25.163,Infinity,25.318,578.5562603162213,25.305,Infinity,25.354,Infinity,25.578,Infinity,25.591,Infinity,25.984,Infinity,25.181,Infinity,24.992,525.0600422249828,25.479,530.8084801019838,25.867,Infinity,25.815,Infinity,26.366,Infinity,25.873,Infinity,26.554,Infinity,25.893,Infinity,25.779,549.9789364535294,25.325,Infinity,24.999,Infinity,24.679,Infinity,26.148,Infinity,26.235,514.073794256771,26.194,Infinity,25.433,534.7172960559373,25.032,Infinity,25.37,Infinity,25.102,Infinity,24.863,490.7372731046122,24.622,Infinity,25.077,Infinity,24.381,Infinity,24.378,Infinity,25.064,Infinity,25.337,Infinity,26.581,Infinity,24.738,Infinity,25.385,Infinity,25.092,Infinity,25.452,Infinity,24.745,Infinity,25.594,Infinity,25.216,Infinity,24.467,Infinity,24.272,Infinity,25.196,Infinity,24.579,Infinity,24.458,Infinity,24.43,Infinity,24.072,Infinity,25.709,Infinity,24.674,Infinity,25.075,546.9258809222025,25.289,523.469662944934,24.751,Infinity,24.688,Infinity,26.103,515.2571361003533,25.164,Infinity,25.898,Infinity,24.627,Infinity,24.753,Infinity,24.929,Infinity,25.608,Infinity,25.017,Infinity,25.163
Infinity,24.584,Infinity,25.024,548.698663522972,24.463,519.3960246231154,23.653,Infinity,24.459,Infinity,24.412,Infinity,24.94,Infinity,25.002,Infinity,24.735,Infinity,24.938,Infinity,25.837,Infinity,25.025,Infinity,25.15,Infinity,24.429,Infinity,24.598,Infinity,25.167,Infinity,24.297,Infinity,24.576,Infinity,25.406,Infinity,24.808,Infinity,24.807,Infinity,25.006,Infinity,24.636,501.39128017351015,25.106,Infinity,24.72,Infinity,24.982,531.0309464067747,25.531,Infinity,25.077,Infinity,25.141,536.2879651550148,25.026,Infinity,24.745,526.7282209366607,24.676,Infinity,25.418,494.5796387865695,24.493,505.72098419099194,25.115,Infinity,24.775,Infinity,25.36,540.2614546076285,24.688,578.4812644307152,24.451,Infinity,24.635,Infinity,24.979,Infinity,25.029,Infinity,25.036,Infinity,24.805,Infinity,25.405,525.3406536242155,24.482,Infinity,24.794,Infinity,24.732,Infinity,24.665,557.1230491476089,25.147,Infinity,24.844,Infinity,24.517,Infinity,24.353,Infinity,24.937,Infinity,24.598,Infinity,24.738,559.5713374116114,24.892,575.3977462194609,25.166,513.8179611192495,24.148,Infinity,25.059,536.5355484140806,24.545,Infinity,24.757,Infinity,24.554,Infinity,24.336,490.22815944165285,24.966,510.7604219821965,25.686,Infinity,25.708,Infinity,24.034,Infinity,24.543,Infinity,24.897,Infinity,25.603,Infinity,25.535,Infinity,25.128,Infinity,25.678,516.0980206237464,24.51,Infinity,24.264,Infinity,24.693,Infinity,24.773,524.9833392872622,24.626,Infinity,25.2,Infinity,25.029,Infinity,25.497,Infinity,25.115,Infinity,24.456,Infinity,25.462,Infinity,24.95,Infinity,25.501,Infinity,25.329,545.2220986577113,25.744,Infinity,25.692,Infinity,25.4,Infinity,25.036,513.315470449492,25.648,517.803381675747,25.254,Infinity,24.864,Infinity,24.235,Infinity,24.863,Infinity,24.844,Infinity,25.05,527.8212143476837,24.647
Infinity,24.744,Infinity,25.03,Infinity,24.455,518.9640673149313,24.797,Infinity,24.459,Infinity,24.412,556.0310994871808,25.158,Infinity,24.527,Infinity,24.966,Infinity,24.253,Infinity,24.67,Infinity,24.701,558.9285153413083,24.65,Infinity,24.569,Infinity,24.401,Infinity,24.394,Infinity,24.347,Infinity,25.31,Infinity,25.217,Infinity,24.355,Infinity,25.418,Infinity,24.858,Infinity,24.735,500.578568930258,24.664,Infinity,24.534,506.50090072140574,24.57,532.1242581311257,25.029,Infinity,24.646,Infinity,24.598,Infinity,24.617,Infinity,24.805,Infinity,24.438,Infinity,24.485,496.7474234097795,24.286,Infinity,25.116,525.180407676095,24.891,Infinity,24.693,539.3848820239768,24.256,577.81996697608,24.458,Infinity,24.84,Infinity,24.09,Infinity,24.433,Infinity,24.685,Infinity,25.766,Infinity,25.419,522.1931912886198,25.564,Infinity,25.478,Infinity,24.28,Infinity,25.066,Infinity,24.842,Infinity,25.612,Infinity,24.654,Infinity,24.906,Infinity,24.942,Infinity,25.144,Infinity,24.858,Infinity,25.297,573.4737689305948,24.952,Infinity,25.027,Infinity,24.532,535.09789118572,24.373,Infinity,24.533,Infinity,25.138,Infinity,25.562,492.1564951833296,24.942,Infinity,24.936,Infinity,24.571,Infinity,24.8,Infinity,25.498,Infinity,24.132,Infinity,25.039,Infinity,24.281,Infinity,24.484,Infinity,24.262,Infinity,24.733,Infinity,24.165,Infinity,24.659,Infinity,25.326,Infinity,24.925,Infinity,24.912,Infinity,25.471,Infinity,24.245,Infinity,24.391,Infinity,24.465,Infinity,24.745,Infinity,25.017,Infinity,24.669,Infinity,25.226,543.8989117236754,24.231,Infinity,25.302,Infinity,24.604,Infinity,25.186,513.9308754320322,24.303,Infinity,25.015,Infinity,24.812,Infinity,25.229,Infinity,25.476,Infinity,25.721,Infinity,25.663,Infinity,25.592
