Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time
Infinity,24.104,Infinity,24.217,Infinity,24.141,518.8593175789712,23.805,Infinity,24.116,Infinity,24.66,Infinity,24.423,Infinity,24.194,Infinity,24.327,Infinity,24.603,Infinity,24.316,Infinity,24.358,Infinity,24.843,Infinity,24.755,Infinity,24.591,509.5932946347072,23.869,Infinity,23.911,Infinity,24.803,Infinity,24.286,Infinity,24.39,Infinity,24.214,Infinity,25.774,Infinity,24.772,500.6726011171604,24.636,Infinity,24.529,Infinity,24.91,531.2843033454988,24.814,Infinity,25.041,Infinity,24.328,Infinity,25.059,Infinity,24.304,Infinity,24.229,Infinity,24.588,Infinity,24.861,Infinity,23.844,Infinity,24.347,Infinity,24.144,Infinity,24.624,Infinity,24.424,Infinity,24.365,Infinity,23.957,Infinity,24.583,Infinity,24.268,Infinity,24.373,Infinity,24.048,Infinity,24.416,Infinity,24.675,Infinity,24.376,Infinity,24.644,Infinity,24.69,Infinity,24.89,Infinity,24.343,Infinity,24.256,Infinity,24.515,Infinity,24.222,Infinity,23.564,Infinity,24.204,Infinity,25.15,Infinity,24.552,Infinity,24.261,Infinity,24.537,531.091764816942,24.718,Infinity,24.016,Infinity,23.807,Infinity,23.971,Infinity,25.231,Infinity,24.673,Infinity,23.835,Infinity,24.264,Infinity,23.998,Infinity,24.215,Infinity,24.242,Infinity,24.067,Infinity,24.437,Infinity,24.653,Infinity,24.484,Infinity,25.485,Infinity,23.976,Infinity,24.325,Infinity,24.386,Infinity,24.672,Infinity,24.501,Infinity,23.496,Infinity,24.109,Infinity,24.543,Infinity,24.761,Infinity,24.273,Infinity,24.874,Infinity,24.006,Infinity,24.187,Infinity,23.951,Infinity,24.206,514.4219410199704,24.062,Infinity,24.557,Infinity,24.044,Infinity,24.067,Infinity,24.33,Infinity,23.982,Infinity,24.529,Infinity,24.331
Infinity,24.783,Infinity,24.385,Infinity,23.835,518.3871400340764,24.228,Infinity,24.722,Infinity,24.129,553.8224182259355,24.162,Infinity,25.498,Infinity,24.698,Infinity,24.964,Infinity,24.691,Infinity,24.469,Infinity,24.309,Infinity,24.354,Infinity,24.557,Infinity,24.547,Infinity,24.237,Infinity,24.143,Infinity,24.554,Infinity,23.723,Infinity,25.174,Infinity,25.238,Infinity,24.456,501.3225728696402,24.341,Infinity,24.224,Infinity,24.544,530.2184829672783,24.492,Infinity,24.033,Infinity,24.185,Infinity,24.156,Infinity,25.002,Infinity,24.317,Infinity,23.878,Infinity,24.203,Infinity,24.11,Infinity,23.844,Infinity,24.626,540.5568938174728,24.731,579.386808177974,23.792,Infinity,24.558,Infinity,23.751,Infinity,23.91,Infinity,23.849,Infinity,24.454,Infinity,24.035,Infinity,24.072,Infinity,23.729,Infinity,24.176,Infinity,23.947,Infinity,24.284,Infinity,24.08,Infinity,24.237,Infinity,24.028,Infinity,24.367,Infinity,23.921,Infinity,23.857,Infinity,24.545,573.8138008681823,24.996,Infinity,24.184,Infinity,23.586,Infinity,24.178,Infinity,24.577,Infinity,23.747,Infinity,24.636,494.2540455516306,24.108,Infinity,23.947,Infinity,24.29,Infinity,24.056,Infinity,23.911,Infinity,23.835,Infinity,24.059,Infinity,24.439,Infinity,24.315,Infinity,24.944,Infinity,24.433,Infinity,23.974,Infinity,24.656,Infinity,24.682,Infinity,24.571,Infinity,23.89,Infinity,25.191,Infinity,24.742,Infinity,24.259,Infinity,24.501,Infinity,24.496,Infinity,24.817,Infinity,24.332,Infinity,24.267,Infinity,24.305,526.459997949456,24.41,527.3264101962253,24.272,Infinity,23.959,514.4429672485669,24.687,Infinity,24.273,Infinity,24.037,545.4083995723145,24.012,Infinity,23.911,Infinity,24.434,Infinity,24.01,Infinity,24.031
Infinity,24.721,Infinity,24.335,Infinity,24.698,Infinity,24.409,Infinity,24.426,Infinity,24.611,Infinity,24.094,Infinity,24.296,Infinity,24.429,Infinity,25.264,Infinity,24.721,Infinity,23.519,Infinity,25.565,Infinity,23.912,Infinity,23.702,509.0944150282335,24.149,Infinity,24.104,Infinity,24.24,Infinity,24.213,Infinity,23.966,Infinity,24.049,Infinity,23.777,Infinity,24.226,500.8340632847248,23.998,Infinity,23.887,Infinity,24.143,532.9740421462378,23.911,Infinity,24.045,Infinity,23.861,Infinity,24.535,Infinity,24.394,Infinity,24.387,Infinity,24.764,Infinity,24.159,Infinity,24.301,Infinity,24.127,Infinity,24.682,542.5993889996873,24.257,579.5011805987543,24.221,Infinity,24.168,Infinity,24.843,Infinity,23.891,Infinity,24.058,Infinity,25.099,Infinity,25.117,523.8745910638759,24.019,Infinity,24.668,Infinity,25.36,Infinity,23.901,Infinity,24.189,Infinity,24.704,Infinity,24.335,Infinity,24.177,Infinity,23.993,Infinity,23.929,Infinity,23.977,Infinity,24.359,Infinity,25.227,514.4481905252036,24.175,Infinity,23.607,Infinity,24.112,Infinity,24.483,Infinity,23.944,Infinity,24.142,492.71477898353646,24.009,Infinity,24.439,Infinity,24.467,Infinity,23.684,Infinity,23.981,Infinity,24.781,Infinity,23.946,Infinity,23.904,Infinity,24.51,Infinity,23.766,Infinity,24.12,Infinity,23.559,Infinity,24.258,Infinity,24.592,526.1732323696536,24.406,Infinity,24.633,Infinity,24.828,Infinity,23.844,Infinity,24.15,Infinity,24.154,Infinity,24.552,Infinity,24.638,Infinity,25.091,Infinity,24.789,543.3382670698672,24.02,Infinity,23.491,Infinity,24.65,Infinity,24.129,517.0517155255185,24.016,Infinity,24.149,Infinity,23.672,Infinity,24.169,Infinity,24.465,Infinity,25.203,Infinity,24.145,Infinity,24.33
Infinity,24.311,Infinity,24.034,Infinity,24.048,518.6926905750213,24.385,Infinity,24.447,Infinity,24.229,Infinity,24.276,Infinity,23.843,Infinity,24.294,Infinity,24.014,Infinity,23.528,Infinity,23.891,Infinity,24.774,Infinity,23.746,Infinity,24.293,509.76825542792517,24.696,Infinity,23.634,Infinity,24.198,Infinity,24.443,Infinity,23.913,Infinity,24.169,Infinity,24.363,Infinity,24.327,501.6768726059092,23.488,Infinity,24.417,Infinity,23.94,531.7965893794266,24.186,Infinity,24.0,534.9352682134446,23.219,535.7497006474622,24.092,Infinity,24.406,Infinity,24.103,Infinity,24.088,497.26896264831123,24.473,502.23030381460126,23.525,527.0714975569198,24.075,Infinity,23.813,541.7937186350908,23.648,576.9234714508761,24.29,Infinity,23.898,Infinity,23.485,Infinity,24.272,Infinity,24.53,535.0612893409801,24.071,Infinity,24.047,523.924079533603,24.605,530.7266068747018,24.358,Infinity,24.357,Infinity,23.517,Infinity,25.027,Infinity,24.326,Infinity,24.038,Infinity,23.954,Infinity,24.342,Infinity,23.748,Infinity,23.883,Infinity,23.956,Infinity,24.526,Infinity,24.326,Infinity,23.881,536.1141289499586,23.718,Infinity,24.267,Infinity,23.532,Infinity,24.855,Infinity,24.172,Infinity,24.119,Infinity,24.519,Infinity,23.901,Infinity,24.261,Infinity,24.2,Infinity,23.866,Infinity,23.777,Infinity,24.469,Infinity,24.135,516.3566774275122,24.101,Infinity,24.064,Infinity,24.171,Infinity,24.65,Infinity,24.941,Infinity,24.087,Infinity,24.35,Infinity,24.096,Infinity,24.07,Infinity,24.801,Infinity,24.704,Infinity,24.015,Infinity,24.152,Infinity,24.452,542.7354272582794,24.114,Infinity,24.171,Infinity,23.839,Infinity,24.488,516.7826648107457,24.404,Infinity,24.845,Infinity,24.311,Infinity,24.293,Infinity,24.679,Infinity,24.697,Infinity,23.965,528.6918403240091,24.247
Infinity,24.091,517.9501750221015,24.427,Infinity,24.656,Infinity,23.871,Infinity,24.317,Infinity,24.401,Infinity,24.274,Infinity,24.335,Infinity,24.962,Infinity,24.156,Infinity,23.994,Infinity,23.662,Infinity,24.449,Infinity,24.444,Infinity,23.952,Infinity,23.998,Infinity,24.775,Infinity,23.842,Infinity,24.487,Infinity,23.881,Infinity,24.413,Infinity,25.357,Infinity,24.993,500.63721827705973,24.268,Infinity,24.119,Infinity,24.103,531.9229076437867,23.833,Infinity,23.689,Infinity,23.897,537.850046742639,25.827,Infinity,24.264,Infinity,23.92,Infinity,24.201,495.12054508553723,24.285,Infinity,24.191,Infinity,24.853,Infinity,23.603,540.4099144395893,24.34,577.4971099481074,24.363,Infinity,24.608,Infinity,24.116,Infinity,24.414,Infinity,23.936,Infinity,24.483,Infinity,24.788,522.2239862793439,23.826,Infinity,24.223,Infinity,24.454,Infinity,24.784,Infinity,24.237,Infinity,24.121,Infinity,23.7,Infinity,24.455,Infinity,24.214,Infinity,24.516,Infinity,24.55,Infinity,24.878,570.772977929845,24.912,513.9940658043791,24.626,Infinity,24.616,534.5630528955237,24.581,Infinity,24.693,Infinity,24.902,Infinity,24.572,Infinity,24.189,Infinity,24.661,Infinity,24.254,Infinity,24.204,Infinity,23.905,Infinity,23.757,Infinity,24.2,Infinity,23.901,Infinity,25.01,Infinity,23.744,Infinity,23.847,Infinity,24.342,Infinity,24.157,Infinity,24.064,Infinity,25.091,Infinity,24.758,Infinity,24.539,Infinity,23.83,Infinity,23.741,Infinity,24.514,Infinity,24.058,Infinity,23.78,Infinity,24.265,Infinity,24.943,543.0302367283015,23.668,522.4395862891461,23.677,Infinity,24.629,Infinity,23.796,516.3829709788811,24.448,Infinity,24.287,Infinity,24.34,Infinity,24.663,518.2343662116996,24.606,Infinity,24.557,Infinity,23.705,Infinity,24.386
Infinity,24.595,Infinity,24.337,Infinity,24.003,518.9640673149313,24.42,Infinity,24.066,Infinity,24.087,556.0310994871808,24.116,Infinity,24.242,Infinity,24.501,Infinity,24.243,Infinity,23.991,Infinity,23.828,558.9285153413083,23.795,Infinity,23.85,Infinity,24.112,Infinity,24.243,Infinity,24.205,Infinity,24.636,Infinity,24.29,Infinity,24.171,Infinity,24.424,Infinity,24.404,Infinity,24.675,500.578568930258,24.159,Infinity,23.732,506.50090072140574,24.355,532.1242581311257,24.971,Infinity,24.849,Infinity,23.993,Infinity,24.352,Infinity,24.242,Infinity,24.613,Infinity,24.211,496.7474234097795,23.75,Infinity,24.926,525.180407676095,23.504,Infinity,24.055,539.3848820239768,23.835,577.81996697608,24.388,Infinity,24.056,Infinity,23.782,Infinity,23.769,Infinity,24.724,Infinity,25.243,Infinity,24.787,522.1931912886198,24.201,Infinity,25.135,Infinity,23.67,Infinity,24.904,Infinity,23.914,Infinity,24.476,Infinity,24.487,Infinity,24.382,Infinity,24.194,Infinity,23.955,Infinity,24.404,Infinity,24.204,573.4737689305948,24.401,Infinity,24.595,Infinity,24.737,535.09789118572,24.041,Infinity,24.328,Infinity,24.916,Infinity,24.054,492.1564951833296,23.934,Infinity,24.21,Infinity,24.662,Infinity,24.545,Infinity,24.43,Infinity,24.787,Infinity,24.329,Infinity,24.505,Infinity,23.961,Infinity,24.045,Infinity,24.399,Infinity,23.857,Infinity,24.089,Infinity,24.218,Infinity,24.507,Infinity,25.027,Infinity,24.416,Infinity,24.136,Infinity,23.842,Infinity,24.518,Infinity,23.829,Infinity,24.086,Infinity,24.22,Infinity,24.489,543.8989117236754,24.186,Infinity,24.215,Infinity,23.932,Infinity,23.834,513.9308754320322,24.518,Infinity,24.4,Infinity,24.197,Infinity,24.321,Infinity,24.318,Infinity,24.326,Infinity,24.063,Infinity,24.044
