Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time
Infinity,24.686,Infinity,25.116,Infinity,24.514,Infinity,24.143,Infinity,23.807,Infinity,24.67,Infinity,24.188,Infinity,24.124,Infinity,24.912,Infinity,24.524,Infinity,24.601,Infinity,23.951,Infinity,24.164,Infinity,24.055,Infinity,24.623,Infinity,24.247,Infinity,24.149,Infinity,24.153,Infinity,24.849,Infinity,23.878,Infinity,24.475,Infinity,24.11,Infinity,24.429,497.273818324772,24.231,Infinity,24.852,Infinity,25.011,527.8999478419505,24.512,Infinity,24.254,Infinity,24.405,535.0309015483606,23.933,Infinity,24.167,Infinity,24.895,Infinity,24.559,Infinity,24.554,501.61098925205187,24.565,522.1549283062977,24.098,Infinity,24.3,539.6604006901189,24.394,575.0210538598454,24.567,Infinity,24.708,Infinity,24.357,Infinity,24.018,Infinity,23.937,Infinity,23.804,Infinity,24.819,Infinity,23.793,Infinity,24.788,Infinity,24.35,Infinity,24.272,Infinity,23.973,Infinity,24.121,Infinity,25.112,Infinity,24.202,Infinity,24.305,Infinity,23.982,Infinity,23.812,Infinity,24.275,Infinity,24.952,511.87369188479676,24.284,Infinity,24.143,Infinity,24.425,528.6091691703655,24.023,Infinity,24.055,Infinity,23.98,Infinity,24.296,Infinity,24.923,Infinity,23.746,Infinity,24.482,Infinity,24.907,Infinity,23.931,Infinity,24.806,Infinity,23.934,Infinity,23.656,Infinity,24.037,514.083581756508,24.36,Infinity,24.233,Infinity,24.455,Infinity,24.067,524.220716780676,24.32,Infinity,24.65,Infinity,24.665,Infinity,23.852,Infinity,24.257,Infinity,24.732,Infinity,24.33,Infinity,24.837,Infinity,24.379,Infinity,24.172,541.1448429254395,23.961,Infinity,23.99,Infinity,24.648,Infinity,23.906,514.0554686627235,24.133,Infinity,24.071,Infinity,24.443,Infinity,24.302,Infinity,24.545,Infinity,24.868,Infinity,24.02,Infinity,24.23
Infinity,23.62,Infinity,24.932,Infinity,23.76,Infinity,24.051,Infinity,23.97,Infinity,24.374,Infinity,24.001,Infinity,24.141,Infinity,24.831,Infinity,24.404,Infinity,24.25,Infinity,24.14,Infinity,24.026,Infinity,24.761,Infinity,23.451,Infinity,23.901,Infinity,24.709,Infinity,24.218,Infinity,24.365,Infinity,23.929,Infinity,24.276,Infinity,24.046,Infinity,24.231,Infinity,24.149,Infinity,23.841,Infinity,24.074,Infinity,24.729,Infinity,23.791,530.584107939297,24.352,Infinity,23.922,Infinity,24.701,Infinity,24.814,Infinity,24.163,Infinity,24.458,502.93297827366206,23.814,Infinity,23.798,Infinity,24.001,541.6204506029321,24.669,575.8885587862338,24.264,Infinity,23.954,Infinity,24.317,Infinity,24.676,Infinity,23.848,Infinity,24.474,Infinity,24.412,520.4444083483586,24.846,Infinity,24.298,Infinity,24.359,Infinity,24.61,Infinity,24.141,Infinity,24.214,509.7290815259457,24.051,Infinity,24.414,Infinity,24.133,Infinity,24.496,Infinity,24.175,554.9061266690311,24.185,Infinity,24.685,Infinity,24.354,Infinity,24.977,533.2460027108652,24.083,Infinity,24.567,Infinity,24.033,Infinity,24.063,490.4251967714733,24.115,Infinity,24.115,Infinity,24.485,Infinity,24.409,Infinity,24.159,Infinity,24.25,Infinity,24.257,Infinity,23.988,Infinity,24.089,Infinity,23.793,514.1031652658484,24.494,Infinity,24.124,Infinity,25.126,Infinity,24.135,Infinity,24.226,Infinity,24.829,Infinity,24.645,Infinity,24.341,Infinity,24.604,Infinity,24.509,Infinity,24.292,Infinity,23.862,Infinity,24.647,Infinity,24.757,540.391135747435,24.004,Infinity,24.682,Infinity,24.743,Infinity,24.267,512.0524461797355,24.724,Infinity,24.204,Infinity,23.731,Infinity,24.635,Infinity,24.174,Infinity,24.114,Infinity,24.085,Infinity,24.545
Infinity,24.091,Infinity,24.378,Infinity,24.944,Infinity,24.477,Infinity,24.129,Infinity,24.401,Infinity,24.21,Infinity,24.134,Infinity,24.531,Infinity,24.075,Infinity,24.262,Infinity,23.463,Infinity,23.633,Infinity,24.569,Infinity,25.2,Infinity,24.262,Infinity,23.967,Infinity,23.546,Infinity,24.529,Infinity,23.936,Infinity,24.156,Infinity,25.057,Infinity,24.024,498.09385252765196,24.306,Infinity,24.796,Infinity,24.137,528.9464343002179,24.38,Infinity,23.816,Infinity,24.226,Infinity,24.629,Infinity,24.217,523.4657489017122,24.064,526.5561007116612,23.91,Infinity,25.168,502.7281945761407,24.531,525.2320129077559,23.595,Infinity,24.159,539.4763396431539,24.476,575.2293376169767,24.393,Infinity,23.682,Infinity,23.776,Infinity,24.653,Infinity,24.353,Infinity,24.695,Infinity,24.149,Infinity,24.146,Infinity,23.955,Infinity,23.826,Infinity,24.361,Infinity,23.967,Infinity,24.501,510.96613648977046,24.837,Infinity,23.958,548.5910591012172,23.941,Infinity,25.534,562.3487219003679,23.92,554.771291557941,24.584,Infinity,24.893,Infinity,24.285,Infinity,24.325,531.1036077486531,24.462,529.5176353405186,24.568,Infinity,25.091,Infinity,24.077,488.2801080122822,23.699,Infinity,25.406,Infinity,24.524,Infinity,24.199,Infinity,24.074,Infinity,24.042,Infinity,24.224,Infinity,24.891,Infinity,24.099,Infinity,23.747,Infinity,24.741,Infinity,23.901,Infinity,24.572,Infinity,24.688,Infinity,24.4,Infinity,25.204,Infinity,25.111,Infinity,24.627,Infinity,23.93,501.91232424883526,23.811,Infinity,24.047,Infinity,24.417,Infinity,24.135,Infinity,24.213,Infinity,24.385,518.6593424937905,24.309,Infinity,25.04,Infinity,23.964,514.1343624900716,23.987,514.5569244035476,24.181,Infinity,23.823,Infinity,24.013,Infinity,24.047,Infinity,23.95,Infinity,24.635,Infinity,23.843
Infinity,24.051,Infinity,24.252,543.0054918824837,24.127,518.5691914874687,23.596,Infinity,24.296,Infinity,24.784,Infinity,24.661,Infinity,24.021,Infinity,24.964,Infinity,24.326,Infinity,24.544,Infinity,23.863,Infinity,25.13,Infinity,24.321,Infinity,24.451,Infinity,24.157,Infinity,23.585,Infinity,24.322,Infinity,24.492,Infinity,23.832,Infinity,24.105,Infinity,24.121,Infinity,24.478,498.8415374705913,24.031,Infinity,24.364,503.271495600557,23.723,530.001283755738,24.268,Infinity,24.309,530.0781628177762,23.994,536.4355781483196,24.737,Infinity,24.462,522.7753723710341,24.757,Infinity,24.029,494.37731298119814,24.215,503.54218732226565,24.239,523.8149501431784,23.736,Infinity,23.468,536.2159255608333,24.179,575.1106646997545,23.671,Infinity,25.085,Infinity,23.808,Infinity,24.195,Infinity,24.01,531.7514837164888,24.109,Infinity,24.679,Infinity,24.552,Infinity,24.383,Infinity,24.523,Infinity,24.355,Infinity,24.241,Infinity,24.749,Infinity,24.043,Infinity,24.024,548.4049858683969,25.462,Infinity,24.121,Infinity,23.683,554.5854044937093,24.574,Infinity,24.431,511.9665409433078,24.982,Infinity,23.703,Infinity,24.304,Infinity,24.585,Infinity,23.971,535.675825440444,24.081,492.0637702428498,24.7,Infinity,25.095,Infinity,24.351,Infinity,24.243,Infinity,24.567,Infinity,25.094,Infinity,24.62,Infinity,24.42,Infinity,23.912,Infinity,23.858,515.7997631108348,24.99,Infinity,24.196,Infinity,24.924,Infinity,24.227,523.9096409838478,24.342,Infinity,24.647,Infinity,24.72,Infinity,24.159,Infinity,24.606,Infinity,24.604,Infinity,24.062,518.9639169166549,23.747,Infinity,24.503,Infinity,23.868,542.5753935564967,23.927,Infinity,25.104,Infinity,23.886,Infinity,23.439,513.855873305369,23.776,511.5823625680753,23.59,Infinity,24.141,Infinity,23.726,Infinity,24.693,Infinity,24.406,Infinity,23.819,Infinity,23.511
Infinity,24.239,514.2378080247682,23.939,Infinity,24.519,516.8936606240649,23.872,Infinity,23.897,Infinity,24.372,Infinity,24.356,Infinity,25.241,Infinity,24.062,Infinity,24.574,Infinity,23.718,Infinity,24.369,Infinity,24.091,Infinity,24.37,550.1344398510097,23.739,506.61710488763833,24.105,Infinity,23.847,Infinity,24.781,Infinity,24.142,Infinity,23.977,Infinity,24.171,Infinity,24.234,Infinity,24.472,496.4596276555513,24.102,Infinity,25.013,500.4593489773268,24.093,528.8334584123324,23.914,Infinity,24.366,528.995067048375,24.599,533.5061765561132,24.354,Infinity,24.763,Infinity,24.352,Infinity,24.016,493.89542854260264,24.115,501.8746172656985,24.096,Infinity,24.324,Infinity,24.025,540.2129969798177,24.081,573.3248887587596,25.145,Infinity,24.147,Infinity,23.887,Infinity,24.141,Infinity,24.138,532.8976664631599,24.006,Infinity,24.146,Infinity,24.367,Infinity,24.519,Infinity,23.829,Infinity,23.963,Infinity,24.313,Infinity,24.216,Infinity,24.122,Infinity,24.063,Infinity,24.31,Infinity,24.692,Infinity,24.293,553.2037587371472,24.1,571.1237393516526,24.066,Infinity,24.138,Infinity,24.049,Infinity,24.546,532.1619704740715,24.214,Infinity,24.435,Infinity,25.385,Infinity,24.12,Infinity,24.038,Infinity,23.786,Infinity,23.639,Infinity,23.946,Infinity,24.474,Infinity,24.101,Infinity,24.188,Infinity,23.878,Infinity,24.306,513.5409125382898,24.464,Infinity,23.87,Infinity,24.16,Infinity,24.313,525.5858372083597,24.745,Infinity,24.03,Infinity,24.231,Infinity,24.838,551.2428016582421,23.963,Infinity,24.465,Infinity,24.531,518.7221606419614,23.581,Infinity,23.882,Infinity,24.623,540.2618595967183,24.848,519.6992306726416,24.335,Infinity,24.385,Infinity,24.312,511.40595408911275,23.979,Infinity,24.081,Infinity,24.02,541.0970286632121,24.43,Infinity,24.629,Infinity,24.003,Infinity,24.397,525.8253096849005,23.695
Infinity,24.255,513.8635354665328,25.162,Infinity,24.219,517.2138655830172,24.14,Infinity,24.616,Infinity,24.476,Infinity,25.304,Infinity,24.054,Infinity,24.328,Infinity,24.292,Infinity,23.75,Infinity,24.646,555.27191307735,25.013,Infinity,24.064,Infinity,24.035,506.8059829700735,24.301,Infinity,24.082,Infinity,24.534,Infinity,24.798,Infinity,24.557,Infinity,24.701,512.8701812263761,23.573,515.78004224639,24.455,496.20441517440105,23.547,Infinity,24.298,Infinity,24.445,529.9116320213735,24.004,Infinity,24.805,529.6616550285006,24.762,534.3748727982054,23.776,Infinity,25.037,Infinity,24.749,Infinity,23.755,494.22073611497905,24.002,503.20751817066537,24.149,522.3043362840224,24.58,Infinity,24.084,536.6929389642308,24.418,574.1317472867396,24.916,Infinity,24.401,Infinity,24.347,Infinity,23.99,Infinity,23.813,531.4885465742337,24.54,Infinity,23.775,Infinity,23.978,Infinity,24.545,Infinity,24.167,Infinity,24.499,Infinity,24.306,Infinity,24.118,Infinity,23.999,Infinity,23.938,Infinity,24.28,Infinity,24.192,Infinity,23.649,Infinity,23.946,568.3138578239333,24.106,509.9578002513191,24.772,Infinity,24.366,531.4368455042196,24.114,528.6916783160189,24.593,Infinity,23.803,530.7403735121515,24.002,491.16274410982896,24.105,Infinity,24.461,Infinity,23.996,Infinity,24.65,Infinity,24.263,Infinity,25.051,Infinity,24.864,Infinity,24.259,Infinity,24.048,Infinity,23.925,513.7257824701318,24.382,536.5564917665926,24.042,Infinity,24.543,Infinity,25.162,524.1745953442595,25.286,Infinity,24.314,Infinity,24.689,Infinity,23.634,550.8605217953672,24.358,Infinity,24.817,546.1947612999584,24.553,Infinity,24.451,Infinity,24.047,529.752941407592,23.866,540.6447030543042,23.86,Infinity,24.118,Infinity,24.853,Infinity,24.418,514.0403417688061,23.614,514.9512463289262,23.788,Infinity,24.008,Infinity,23.854,Infinity,23.752,Infinity,24.386,Infinity,23.758,524.4619184180768,23.819
