Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time
Infinity,24.726,503.3543676998096,23.94,531.1693464484354,23.615,508.58800802782446,23.879,508.869458654319,23.812,533.4983448648507,23.938,538.1468945352129,24.878,Infinity,24.969,Infinity,24.402,Infinity,24.523,Infinity,24.363,Infinity,24.534,544.0946225840913,24.286,Infinity,24.404,Infinity,24.667,497.68449923449026,24.671,Infinity,24.357,Infinity,23.694,Infinity,24.458,547.413669264052,24.205,Infinity,23.931,Infinity,24.241,Infinity,24.228,489.5171395689456,23.912,Infinity,24.284,Infinity,24.669,519.3867965413116,24.194,Infinity,24.623,520.9406458291915,24.05,526.1662942379212,24.23,548.1399969614359,23.919,511.59522862707763,23.613,516.4201318511223,23.923,481.077094773764,25.125,493.11804315475615,23.893,514.6107331284284,24.038,Infinity,24.476,526.349742980051,25.001,566.8530383992719,23.877,Infinity,24.653,Infinity,23.898,520.6174716102519,23.725,Infinity,24.575,524.1367403957946,24.559,549.4529778083307,24.245,511.53333704104085,23.866,Infinity,24.614,Infinity,24.386,513.4436280245341,24.191,Infinity,25.173,Infinity,24.102,Infinity,24.567,Infinity,23.928,Infinity,24.468,Infinity,23.986,Infinity,24.37,Infinity,24.376,561.4307985600257,24.116,502.6334083421902,24.08,Infinity,23.901,Infinity,24.369,519.7468959226034,23.968,525.5845782027764,24.102,523.8139012414649,23.857,477.43769461009714,24.247,Infinity,24.346,502.99164401657066,23.664,Infinity,24.203,Infinity,23.748,Infinity,24.43,Infinity,24.138,Infinity,23.913,513.6760568211596,24.305,Infinity,24.226,500.88359354208166,24.302,Infinity,24.671,Infinity,24.532,523.128885795739,24.745,517.0743650918519,25.029,Infinity,24.413,Infinity,24.555,Infinity,24.379,Infinity,24.276,489.5135778443343,24.133,536.1881397878489,23.695,Infinity,24.479,Infinity,23.992,Infinity,24.444,530.1704554334631,24.606,510.02449931391425,24.141,513.564640757889,24.383,Infinity,24.335,503.92739797833224,23.948,499.41168426775255,24.02,Infinity,24.468,Infinity,24.85,504.4251790639319,23.961,Infinity,24.026,Infinity,23.935,Infinity,24.492
Infinity,23.732,502.3529911931789,23.635,Infinity,25.301,506.73430104002813,24.429,Infinity,25.146,534.9583447877358,23.691,540.8282859803357,24.748,Infinity,24.652,513.3259296325238,25.289,Infinity,24.147,Infinity,24.43,Infinity,25.595,Infinity,25.238,Infinity,24.274,Infinity,24.364,Infinity,24.331,Infinity,24.194,Infinity,24.396,Infinity,24.533,549.4821471198449,24.124,Infinity,24.107,503.6914736241365,24.692,508.7357270551855,24.849,488.08548709757247,24.324,Infinity,24.23,493.4858316397665,24.199,520.1564548979298,24.581,Infinity,24.182,519.1593537457113,23.686,527.4783889437615,23.856,547.1322891383745,23.976,512.8431680903416,23.586,515.2011248776416,24.639,480.1449755551794,23.757,492.7260665688389,24.66,514.4303185165168,24.41,Infinity,24.138,527.9274448572545,23.756,566.0898332024962,24.496,Infinity,24.16,Infinity,24.223,Infinity,23.9,Infinity,24.725,522.942353020448,23.757,550.9183117230864,25.111,513.2911821423373,24.76,516.8985522658021,24.032,Infinity,24.513,512.1382476835304,25.548,Infinity,24.493,532.6554263305504,23.977,500.1160479111093,24.29,Infinity,24.426,538.2354368397447,24.314,Infinity,24.452,Infinity,24.651,543.6304372368311,24.096,Infinity,25.877,503.6367435059715,24.495,Infinity,24.375,524.3922252047423,24.472,517.2578988251552,24.477,527.1242679211113,23.917,523.2502181660111,23.705,477.353823995559,23.947,Infinity,25.611,499.29977432691214,24.873,Infinity,23.966,Infinity,23.971,Infinity,24.177,532.3973421583719,23.97,Infinity,24.328,514.1996235678799,23.816,Infinity,24.141,502.2390395814791,24.234,525.993679390854,24.165,Infinity,24.477,Infinity,24.466,514.258587833949,23.995,Infinity,24.125,Infinity,24.449,Infinity,24.449,540.1618308870475,23.863,490.9358049773365,24.201,536.8536566995242,23.928,509.11556686150385,23.669,Infinity,24.383,521.2182610990961,23.843,527.6473146857115,24.824,513.4234191698758,24.383,Infinity,24.849,548.3118937724088,24.009,507.61664164763374,24.291,500.29951947294336,24.166,Infinity,23.813,Infinity,23.577,502.45885194922323,25.455,498.2812432751857,24.558,Infinity,25.337,512.5997809614398,23.791
Infinity,24.86,504.2367615248722,24.291,Infinity,24.255,506.61170845882225,23.443,511.47685940553936,24.382,533.7470594541697,24.892,538.4547834148838,24.273,Infinity,24.125,514.5164454741888,24.452,Infinity,25.163,Infinity,23.72,554.118115979551,24.444,542.8641347941802,23.987,Infinity,24.75,536.3923966589056,24.294,499.17346561057735,24.501,Infinity,24.083,Infinity,24.659,Infinity,24.411,547.3222806363253,24.108,Infinity,24.392,501.8988707721547,24.861,510.4990534500797,23.997,488.07746817165383,24.09,Infinity,24.133,491.2844508498825,24.079,520.1896896808554,24.059,532.0297622724186,24.7,519.2473900404188,24.139,525.4617062320989,24.58,546.2613142509537,24.042,511.85979594712865,23.978,514.6401481473565,24.219,483.86508515598615,24.405,493.56528925148683,23.631,513.0959445208675,24.598,528.3905819299616,23.281,527.73484327786,24.041,567.1047299055916,24.171,Infinity,24.154,Infinity,24.152,519.1272123074294,24.436,519.2564837368725,24.271,521.8468740414525,24.01,Infinity,24.028,508.7650569842016,23.686,518.3421195025389,23.864,Infinity,23.771,Infinity,24.266,545.3500031103235,24.567,Infinity,24.265,498.90424673365834,24.152,Infinity,24.194,538.3830237457495,25.243,Infinity,24.108,551.7633248596501,23.822,545.8012595211515,23.699,558.3896972438488,24.261,Infinity,24.199,543.01189428738,24.682,526.2713554955266,24.111,521.6150563158371,23.929,528.1525961996929,23.885,524.9385017058111,23.768,478.5589814628206,23.798,Infinity,24.501,498.6831306916471,24.516,Infinity,24.202,Infinity,24.103,Infinity,24.474,Infinity,24.659,Infinity,23.817,516.5486167314375,24.285,546.6292543683218,23.849,502.52240736126197,24.033,526.764397361694,23.921,529.7028107329136,24.4,Infinity,23.897,513.4480221549184,24.49,Infinity,24.135,Infinity,24.658,Infinity,24.246,Infinity,24.213,490.7650845138403,24.203,536.4091036913753,23.922,507.97527786740835,24.365,512.0407488429868,24.375,522.4906657784751,23.862,532.2466247057628,23.75,509.5366123288001,25.309,Infinity,25.209,550.0666933393452,24.26,503.05971968956226,23.834,500.6604350434677,24.017,524.8615702994834,25.019,Infinity,23.981,504.7079285659201,24.333,Infinity,24.624,513.4517644209446,23.998,513.0993299499277,24.595
Infinity,24.021,500.65123477936163,24.768,Infinity,24.08,508.0425021914066,23.141,510.31421863651275,23.624,535.4437836285648,24.398,541.1985073550719,24.659,Infinity,23.907,Infinity,24.827,Infinity,24.702,Infinity,24.225,552.4396246790951,24.16,Infinity,24.692,Infinity,25.14,538.810075354149,24.215,498.0754183577202,24.496,Infinity,23.899,Infinity,24.452,Infinity,24.291,549.4030091742331,24.306,Infinity,24.077,Infinity,24.338,507.07470741722904,24.19,484.20320199421934,23.779,Infinity,24.214,Infinity,24.647,519.7314529299673,24.33,Infinity,24.254,521.2131807215357,24.525,525.8123704263011,23.655,545.8528938767024,24.586,512.8281569674502,24.279,515.9182600945248,23.84,482.48666523931666,23.785,495.89913922347165,24.31,512.3934971779206,23.809,Infinity,23.872,529.0662754158358,24.608,565.4706337909508,23.541,513.1582731189656,24.052,Infinity,24.522,520.0055078460632,24.229,Infinity,24.191,522.3395205297105,24.747,552.4081031672501,23.917,511.67746804777016,23.871,Infinity,24.219,Infinity,23.699,Infinity,24.975,546.2742335656545,23.717,Infinity,24.345,500.4411351308655,23.935,Infinity,24.287,536.8203461470372,24.395,500.2975499161192,24.468,553.3430828018595,24.951,547.2135241823443,24.001,557.2526108970684,24.411,502.77860310786673,24.058,Infinity,24.429,523.9112457900923,24.195,519.8865480605741,23.753,526.4995525695126,24.487,522.4185808017614,23.968,479.81044582840246,24.111,499.0929749058225,23.836,498.26075407439043,24.804,Infinity,24.276,Infinity,23.901,Infinity,24.789,534.6139848171059,24.19,Infinity,24.541,515.7093939499313,24.312,Infinity,23.659,500.9706991875978,23.603,526.4263557079878,25.656,Infinity,24.124,522.3562091452012,24.791,516.9078845672146,24.824,Infinity,24.929,Infinity,24.54,Infinity,25.131,Infinity,24.375,491.83979453275987,24.327,533.5626883360615,24.279,510.23533494957536,24.302,Infinity,24.861,520.1450539672776,24.193,531.3416106544802,23.771,511.76656704737337,24.03,513.654540152287,24.316,Infinity,24.386,502.14004157073725,23.844,499.8821961753994,23.54,Infinity,24.236,Infinity,24.281,503.4139416987657,23.82,Infinity,23.819,Infinity,24.455,511.82486209867176,24.437
Infinity,24.401,503.05985822310237,23.977,532.7121749630305,24.287,505.2313232199446,23.666,510.230483132538,24.462,Infinity,24.683,538.9945649981132,24.752,Infinity,24.208,515.586908517782,24.648,Infinity,23.999,Infinity,25.064,Infinity,24.219,Infinity,24.438,509.55387589891865,25.312,Infinity,25.108,496.0283086043593,24.299,Infinity,24.275,Infinity,24.916,Infinity,24.656,545.7269057351335,23.622,531.9754880604872,23.806,504.4440642185793,24.549,Infinity,24.077,488.8460983512658,23.58,Infinity,24.163,Infinity,25.558,520.407117182527,24.543,531.4217214760719,25.228,522.1320959051037,24.527,524.8868679512494,24.108,546.3704915278255,23.785,512.7563870692793,23.996,516.8327979783048,24.135,485.3189642657115,25.154,493.1433103958913,24.042,513.0221228634482,24.108,Infinity,24.39,526.0763218174939,24.152,565.9591803446056,23.7,Infinity,24.796,Infinity,24.048,518.2601631591682,25.097,516.7608203522402,24.096,520.522504623373,24.337,Infinity,25.187,510.77498764770036,23.858,519.1823776529225,24.431,Infinity,23.972,Infinity,23.72,Infinity,25.215,Infinity,24.679,501.12434365137733,24.428,Infinity,24.243,539.1394759110691,24.638,Infinity,23.944,Infinity,24.089,547.8424479019045,24.194,560.5764842436276,24.446,499.98063422202347,24.21,Infinity,24.434,524.143305381663,23.758,515.8534320484629,24.453,524.9693613755044,24.096,524.5609840351077,25.336,479.5481116120721,24.337,Infinity,25.325,497.98323806849965,23.723,Infinity,24.232,Infinity,23.979,Infinity,24.095,Infinity,24.449,Infinity,24.449,515.3640973257811,23.86,Infinity,23.99,502.6594361620239,24.031,524.4710488704841,24.506,529.8934295016296,24.086,Infinity,24.139,516.276514900975,23.435,Infinity,23.944,Infinity,24.436,Infinity,23.995,541.8519845833953,23.975,488.47070352587815,24.308,533.5071260275138,24.192,510.4052433768122,24.099,512.1473757011187,23.933,521.4025077320034,24.287,531.5302940213403,23.864,512.0338819794458,24.312,511.8023900596676,24.251,Infinity,24.657,504.8591387142771,24.323,497.7249420310669,24.365,Infinity,24.051,533.1192401304053,23.943,502.0115705885049,23.383,Infinity,24.024,Infinity,23.846,514.4626154689912,23.764
Infinity,23.928,502.54725906800144,24.002,Infinity,24.194,506.0809999845951,24.138,Infinity,24.073,532.5899040651498,24.512,Infinity,24.723,Infinity,24.684,Infinity,24.391,Infinity,25.056,Infinity,24.441,Infinity,24.719,540.0035479800093,24.083,Infinity,23.757,538.9531907380132,24.075,496.7822470268629,25.062,Infinity,23.964,Infinity,24.364,Infinity,24.987,548.3830722395782,24.251,Infinity,24.284,Infinity,24.004,507.2004986981087,23.59,487.9437752048852,24.296,Infinity,24.147,Infinity,24.627,519.3862167005203,24.518,528.8276797868735,24.063,522.7086364238785,23.853,524.1377241421565,23.979,546.0444844918499,24.482,511.6762755636641,23.944,517.0426640073202,23.834,483.8507800639177,24.594,493.7302259777254,23.684,513.3989111408756,23.779,Infinity,24.527,529.3783212621074,24.256,565.0530220003818,24.722,513.7442350999388,23.771,516.7372133765252,24.117,520.098381876118,24.093,Infinity,24.739,522.9362551348077,24.193,551.0225004131473,23.834,512.1231915696886,24.351,Infinity,25.043,520.5885650661571,23.988,Infinity,24.422,546.4424395262797,24.554,Infinity,24.672,501.08160929306564,23.901,Infinity,24.12,539.5486903879753,24.385,499.8135595359461,24.077,Infinity,24.702,544.7030786203826,24.765,558.118522672465,24.787,500.6559850034358,24.296,Infinity,24.329,523.1206437856199,24.361,519.3827355022183,24.274,527.1934062985952,24.044,523.5557453414508,24.739,478.35186769559186,24.385,Infinity,24.815,498.8284170412136,24.002,Infinity,23.966,Infinity,25.034,533.8787435713377,24.094,Infinity,24.42,Infinity,23.962,515.8997066691153,23.292,Infinity,24.394,501.24481857983983,23.715,Infinity,24.451,529.7833392049157,24.614,Infinity,24.283,516.2883135045771,24.771,Infinity,24.541,Infinity,24.269,528.2898020612173,24.498,Infinity,24.325,491.2600634324898,23.681,535.6462548154826,23.847,508.025001178929,23.658,Infinity,24.589,523.6562142024549,23.995,532.8401241028967,24.281,511.8410533827274,24.391,511.39144285837915,24.074,Infinity,24.281,505.22656423100943,23.556,502.905872753256,23.515,524.8537097998968,24.632,Infinity,24.338,504.69951022327785,24.071,Infinity,24.77,Infinity,23.903,515.864401021686,24.318
