Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time
Infinity,24.282,Infinity,25.249,Infinity,24.416,Infinity,23.863,Infinity,24.089,Infinity,24.291,Infinity,23.808,Infinity,24.528,Infinity,23.839,Infinity,24.177,Infinity,24.017,Infinity,23.853,Infinity,24.758,Infinity,24.83,Infinity,24.012,Infinity,24.287,Infinity,24.012,Infinity,24.408,Infinity,23.958,Infinity,23.915,Infinity,24.099,Infinity,23.992,Infinity,24.437,504.47605356400624,24.563,Infinity,24.444,Infinity,24.14,Infinity,24.788,Infinity,24.295,Infinity,24.814,Infinity,25.595,Infinity,25.177,Infinity,24.22,Infinity,23.794,Infinity,24.36,Infinity,24.243,536.3472421553248,24.14,Infinity,23.773,Infinity,24.607,Infinity,24.496,Infinity,24.371,Infinity,23.887,Infinity,24.008,Infinity,24.417,Infinity,24.396,Infinity,25.721,Infinity,23.742,Infinity,24.128,Infinity,24.507,Infinity,24.204,Infinity,24.912,Infinity,24.034,Infinity,23.996,Infinity,24.202,Infinity,24.466,Infinity,23.978,Infinity,24.117,Infinity,24.551,Infinity,24.931,Infinity,24.473,Infinity,24.542,Infinity,24.817,Infinity,24.031,Infinity,24.48,Infinity,24.486,Infinity,24.487,Infinity,24.376,Infinity,24.341,Infinity,24.2,Infinity,24.093,Infinity,24.313,Infinity,24.537,Infinity,24.472,Infinity,24.883,Infinity,24.333,Infinity,24.704,Infinity,25.029,Infinity,24.024,Infinity,24.436,Infinity,24.163,Infinity,24.412,Infinity,24.055,Infinity,24.494,Infinity,23.798,Infinity,24.491,Infinity,24.151,Infinity,24.58,Infinity,24.407,Infinity,24.108,Infinity,24.257,Infinity,24.258,Infinity,24.085,Infinity,24.409,Infinity,24.734,Infinity,24.34,Infinity,24.395,Infinity,24.539,Infinity,24.098,Infinity,24.746,Infinity,23.958,Infinity,24.204
Infinity,24.446,Infinity,24.081,Infinity,23.761,Infinity,23.803,Infinity,24.032,Infinity,23.845,Infinity,24.142,Infinity,24.146,Infinity,24.328,Infinity,24.221,Infinity,24.877,Infinity,24.988,Infinity,24.643,Infinity,24.632,Infinity,23.888,Infinity,25.17,Infinity,23.69,Infinity,24.255,Infinity,24.065,Infinity,24.047,Infinity,24.079,Infinity,24.169,Infinity,23.721,Infinity,24.219,Infinity,23.732,Infinity,23.972,539.8811542169644,24.397,Infinity,24.488,Infinity,24.774,544.7052617369164,24.718,Infinity,24.178,Infinity,24.179,Infinity,24.108,Infinity,24.263,Infinity,24.172,Infinity,23.959,Infinity,24.062,Infinity,24.354,587.1176384301771,24.368,Infinity,24.48,Infinity,23.878,Infinity,24.001,Infinity,24.12,Infinity,24.549,Infinity,24.307,Infinity,24.48,Infinity,24.472,Infinity,24.54,Infinity,24.159,Infinity,23.969,Infinity,24.13,Infinity,24.062,Infinity,24.102,Infinity,23.986,Infinity,24.344,Infinity,24.14,Infinity,24.315,Infinity,24.968,Infinity,24.171,Infinity,24.409,Infinity,24.259,Infinity,24.688,Infinity,24.057,Infinity,24.066,498.5711178020436,23.804,Infinity,24.504,Infinity,24.312,Infinity,23.88,Infinity,24.131,Infinity,24.502,Infinity,24.244,Infinity,24.117,Infinity,24.033,Infinity,23.971,Infinity,24.923,Infinity,24.392,Infinity,25.031,Infinity,24.508,533.8891830688375,24.094,Infinity,24.404,Infinity,24.36,Infinity,23.818,Infinity,23.647,Infinity,24.134,Infinity,24.369,Infinity,25.258,Infinity,23.951,Infinity,24.15,Infinity,23.963,Infinity,24.334,Infinity,24.129,Infinity,23.871,Infinity,23.913,Infinity,24.077,Infinity,24.346,Infinity,24.86,Infinity,24.755,Infinity,24.332,Infinity,24.304,Infinity,23.955
Infinity,24.472,Infinity,24.097,Infinity,24.324,Infinity,24.012,Infinity,23.78,Infinity,24.401,Infinity,24.35,Infinity,24.486,Infinity,24.191,Infinity,24.141,Infinity,24.447,Infinity,24.974,Infinity,23.836,Infinity,24.571,Infinity,24.117,Infinity,24.579,Infinity,24.325,Infinity,24.103,Infinity,24.229,Infinity,24.217,Infinity,24.846,Infinity,24.098,Infinity,24.495,505.4621665867905,24.237,Infinity,24.176,Infinity,24.634,Infinity,24.063,Infinity,24.647,Infinity,24.488,Infinity,24.696,Infinity,24.484,Infinity,24.308,Infinity,24.568,Infinity,24.359,Infinity,24.533,533.8801594856612,24.276,Infinity,23.896,Infinity,24.128,Infinity,24.151,Infinity,24.291,Infinity,24.911,Infinity,24.56,Infinity,24.541,Infinity,24.372,Infinity,24.868,530.2010994028851,24.374,Infinity,24.273,Infinity,24.208,Infinity,25.065,Infinity,24.614,Infinity,24.049,Infinity,23.839,Infinity,23.69,Infinity,24.965,Infinity,24.776,Infinity,23.998,Infinity,24.132,Infinity,24.664,Infinity,24.039,Infinity,24.487,Infinity,24.947,Infinity,24.08,Infinity,24.167,Infinity,24.975,Infinity,24.432,Infinity,24.926,Infinity,24.159,Infinity,23.946,Infinity,23.961,Infinity,24.2,Infinity,24.196,Infinity,24.045,Infinity,24.128,Infinity,24.368,Infinity,24.235,Infinity,24.048,Infinity,24.371,Infinity,24.886,Infinity,24.669,Infinity,24.751,Infinity,24.153,Infinity,24.295,Infinity,23.946,Infinity,24.284,Infinity,24.489,Infinity,24.315,Infinity,24.254,Infinity,24.179,Infinity,24.913,Infinity,23.971,Infinity,24.065,Infinity,24.268,522.1684758328241,24.352,Infinity,23.913,Infinity,24.689,Infinity,24.342,Infinity,24.148,Infinity,23.801,Infinity,24.217,Infinity,24.078
Infinity,24.543,Infinity,24.627,Infinity,24.997,Infinity,24.208,Infinity,23.858,Infinity,24.22,Infinity,23.891,Infinity,24.437,Infinity,24.292,Infinity,24.585,Infinity,23.977,Infinity,23.949,Infinity,23.934,Infinity,24.867,Infinity,24.472,Infinity,25.117,Infinity,24.365,Infinity,24.434,Infinity,25.098,Infinity,24.386,Infinity,24.031,Infinity,24.212,Infinity,24.101,Infinity,24.967,Infinity,24.315,Infinity,24.293,Infinity,24.03,Infinity,24.332,Infinity,24.006,Infinity,24.62,Infinity,24.291,530.7912504749411,24.249,Infinity,23.918,Infinity,23.965,Infinity,23.741,532.1698939049824,24.301,Infinity,24.102,Infinity,24.63,Infinity,24.442,Infinity,24.384,Infinity,23.711,Infinity,24.711,Infinity,24.484,Infinity,24.174,Infinity,24.472,Infinity,23.876,Infinity,23.926,Infinity,24.129,Infinity,23.414,Infinity,23.958,Infinity,24.434,Infinity,24.976,Infinity,24.417,Infinity,24.391,Infinity,24.261,Infinity,24.014,Infinity,25.203,Infinity,24.518,Infinity,24.028,Infinity,24.159,Infinity,23.872,Infinity,24.316,Infinity,24.269,Infinity,23.987,498.8641984194136,24.255,Infinity,24.396,Infinity,23.653,Infinity,23.896,Infinity,23.886,Infinity,23.694,Infinity,24.16,Infinity,23.735,Infinity,24.018,Infinity,24.064,Infinity,24.512,Infinity,23.402,Infinity,25.22,Infinity,23.964,Infinity,24.207,Infinity,24.305,Infinity,25.203,Infinity,23.987,Infinity,24.519,Infinity,24.011,Infinity,24.731,Infinity,24.119,Infinity,24.181,Infinity,24.11,Infinity,24.194,Infinity,24.554,Infinity,24.2,Infinity,24.121,521.1597827805028,24.616,522.4647749609987,24.119,Infinity,24.319,Infinity,24.022,Infinity,24.64,Infinity,24.416,Infinity,24.187,Infinity,25.108
Infinity,23.843,Infinity,24.664,Infinity,24.287,Infinity,23.854,Infinity,24.054,Infinity,23.8,Infinity,23.928,Infinity,24.172,Infinity,24.874,Infinity,24.135,Infinity,24.569,Infinity,24.086,Infinity,24.452,Infinity,24.384,Infinity,24.39,Infinity,24.557,Infinity,23.739,Infinity,24.284,Infinity,24.342,Infinity,23.813,Infinity,23.759,Infinity,24.451,Infinity,24.503,505.2031446940406,24.582,Infinity,24.247,Infinity,23.79,Infinity,24.026,Infinity,24.092,Infinity,24.072,Infinity,24.158,Infinity,24.19,531.0192481545702,23.99,Infinity,24.478,Infinity,23.806,Infinity,24.141,531.9188894174122,24.304,Infinity,24.256,Infinity,23.807,Infinity,24.492,Infinity,24.322,Infinity,24.165,Infinity,24.316,Infinity,24.215,Infinity,24.528,Infinity,24.219,Infinity,24.32,Infinity,24.594,Infinity,23.785,Infinity,24.084,Infinity,24.438,Infinity,24.576,Infinity,23.931,Infinity,24.607,Infinity,24.278,Infinity,24.5,Infinity,24.109,Infinity,24.4,Infinity,24.342,Infinity,24.372,Infinity,24.827,Infinity,24.268,Infinity,24.733,Infinity,24.368,Infinity,24.64,Infinity,24.107,Infinity,24.63,Infinity,24.684,Infinity,24.359,Infinity,24.068,Infinity,24.354,Infinity,24.264,Infinity,24.377,Infinity,24.157,Infinity,24.232,524.5579117586095,23.948,Infinity,24.109,Infinity,24.555,Infinity,23.799,Infinity,24.644,Infinity,24.121,Infinity,24.407,Infinity,24.406,Infinity,24.4,Infinity,24.861,Infinity,24.166,Infinity,24.231,Infinity,24.714,Infinity,24.404,Infinity,24.274,Infinity,24.469,Infinity,24.517,Infinity,24.187,Infinity,24.537,Infinity,24.58,Infinity,24.534,Infinity,24.032,Infinity,24.419,Infinity,23.893,Infinity,24.498,Infinity,23.943
Infinity,24.04,Infinity,24.348,Infinity,24.114,Infinity,24.181,Infinity,23.929,Infinity,24.216,Infinity,24.272,Infinity,24.331,Infinity,24.152,Infinity,23.899,Infinity,24.03,Infinity,23.994,Infinity,24.315,Infinity,23.528,Infinity,24.133,Infinity,24.581,Infinity,24.18,Infinity,24.612,Infinity,24.354,Infinity,24.717,Infinity,23.689,Infinity,24.374,Infinity,24.544,507.1643642257048,24.229,Infinity,25.286,Infinity,24.433,Infinity,24.722,Infinity,23.98,Infinity,24.029,Infinity,24.102,Infinity,24.28,Infinity,24.055,Infinity,24.678,Infinity,24.406,Infinity,24.903,Infinity,24.786,Infinity,24.214,Infinity,24.057,Infinity,24.174,Infinity,24.087,Infinity,24.532,Infinity,24.703,Infinity,23.877,Infinity,24.138,Infinity,24.332,Infinity,24.695,Infinity,23.9,Infinity,23.991,Infinity,24.475,Infinity,24.409,Infinity,24.402,Infinity,23.77,Infinity,24.093,Infinity,24.121,Infinity,24.066,Infinity,24.398,Infinity,24.286,Infinity,24.373,Infinity,24.035,Infinity,24.414,541.7162864806127,24.245,Infinity,24.2,Infinity,24.368,Infinity,24.082,Infinity,24.414,Infinity,24.779,Infinity,24.364,Infinity,24.954,Infinity,23.948,Infinity,24.307,Infinity,24.444,Infinity,24.03,Infinity,24.216,Infinity,23.974,Infinity,24.035,Infinity,24.307,Infinity,24.123,Infinity,24.319,Infinity,24.95,Infinity,24.853,Infinity,24.841,Infinity,24.022,Infinity,24.364,Infinity,24.771,Infinity,24.417,Infinity,23.694,Infinity,24.112,Infinity,24.289,Infinity,24.059,Infinity,24.381,Infinity,24.137,Infinity,24.132,522.3999863508725,24.587,523.7226938217414,23.997,Infinity,23.74,Infinity,23.987,Infinity,24.144,Infinity,24.913,Infinity,24.181,Infinity,23.851
